2016-04 2
2016-05 3
2016-06 38
2016-07 1
2016-08 3
2016-11 4
2016-12 3
2017-01 1
2017-03 7
2017-04 3
2017-06 2
2017-08 5
2017-09 4
2017-10 4
2017-11 10
2017-12 1
2018-01 2
2018-03 3
2018-05 1
2018-06 10
2018-09 6
